Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor
2016-05-20,66.743835,68.86672973632812,69.3382339477539,68.23725128173828,68.6861572265625,68.50820922851562,70.153076171875,69.8059310913086,71.36009216308594,68.7479019165039,67.661,62.379
2016-05-21,66.6183,68.62934112548828,69.25328063964844,68.614013671875,68.20118713378906,68.75153350830078,70.07615661621094,70.18977355957031,70.82618713378906,68.66889190673828,67.159,62.332
2016-05-22,66.44219,69.34300231933594,69.72676849365234,68.53916931152344,69.42768096923828,68.53237915039062,70.53386688232422,70.27517700195312,71.0511474609375,68.90633392333984,66.768,62.273
2016-05-23,67.05124,70.37086486816406,70.98808288574219,69.09391784667969,70.3163070678711,69.80904388427734,71.50701141357422,71.01063537597656,72.12562561035156,68.73223114013672,66.503,62.425
2016-05-24,67.531136,70.58792114257812,71.01689147949219,69.33606719970703,70.96121978759766,70.1728515625,71.64441680908203,71.32725524902344,73.04656982421875,69.61459350585938,66.331,62.573
2016-05-25,67.23384,70.27963256835938,70.59303283691406,68.70160675048828,69.29851531982422,70.21756744384766,70.9946060180664,70.57305145263672,71.87445068359375,69.01946258544922,66.217,62.613
2016-05-26,66.40016,70.01920318603516,69.72946166992188,68.21520233154297,68.72212219238281,69.50818634033203,70.27156066894531,69.83333587646484,70.29463195800781,68.16688537597656,66.191,62.568
2016-05-27,66.28187,70.1125717163086,69.50967407226562,67.82164764404297,68.40094757080078,69.30073547363281,71.22400665283203,70.23516082763672,71.60721588134766,67.86347961425781,66.303,62.622
2016-05-28,65.62011,68.29216766357422,68.42909240722656,67.32829284667969,67.11717224121094,68.85913848876953,69.86534118652344,69.1805191040039,69.99663543701172,67.81011199951172,66.545,62.615
2016-05-29,64.072296,66.55215454101562,66.37846374511719,65.10722351074219,65.47236633300781,67.6469955444336,67.83280181884766,67.36531066894531,67.37958526611328,66.67124938964844,66.903,62.397
2016-05-30,63.76243,66.97895050048828,66.39314270019531,65.44575500488281,65.86430358886719,68.38439178466797,67.88610076904297,67.4534683227539,68.39869689941406,66.5156478881836,67.307,62.272
2016-05-31,64.69276,68.116455078125,68.2341079711914,65.7989730834961,67.69490814208984,69.06722259521484,69.53596496582031,69.41024017333984,69.7571029663086,67.68138885498047,67.66,62.363
2016-06-01,65.58232,68.75346374511719,68.58692169189453,67.99798583984375,68.9376449584961,69.87422943115234,70.19023895263672,69.83015441894531,70.39405822753906,69.04562377929688,67.899,62.485
2016-06-02,65.70155,68.98937225341797,68.8646011352539,67.24732208251953,69.29533386230469,70.28608703613281,70.64527893066406,70.12316131591797,69.47048950195312,69.18325805664062,67.989,62.526
2016-06-03,66.23147,68.27777862548828,68.31297302246094,67.11882781982422,70.29535675048828,70.39579772949219,70.05433654785156,69.84934997558594,69.30111694335938,69.35105895996094,67.895,62.546
2016-06-04,67.69564,67.88947296142578,68.42499542236328,67.6678695678711,69.43719482421875,70.0591812133789,69.57413482666016,70.38235473632812,69.85441589355469,69.60944366455078,67.48,62.657
2016-06-05,67.769104,67.89241790771484,68.48299407958984,67.82691955566406,69.56842803955078,69.23927307128906,69.4560775756836,70.48006439208984,70.24369049072266,68.82994079589844,66.667,62.81
2016-06-06,67.22641,67.90504455566406,68.41438293457031,67.3484115600586,69.69605255126953,68.86174774169922,69.6732406616211,70.53581237792969,68.67803955078125,68.73104095458984,65.455,62.95
2016-06-07,66.30789,65.84334564208984,66.9942626953125,66.43184661865234,68.13538360595703,67.89226531982422,68.07604217529297,69.30999755859375,68.07159423828125,67.31278228759766,63.91,62.946
2016-06-08,63.626007,63.93043518066406,64.41256713867188,63.53331756591797,64.93984985351562,66.44113159179688,65.63031768798828,67.20379638671875,64.17488098144531,65.51158905029297,62.185,62.811
