Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor
2014-09-10,62.46042,63.445976,63.25601,63.37949,62.83995,62.598816,61.86848,64.77492,63.918564,64.300606,63.339,60.33
2014-09-11,62.943695,63.797337,63.56184,63.508938,62.682144,62.708748,60.92926,64.3051,63.773235,64.629395,62.817,60.418
2014-09-12,60.654552,60.790302,61.999332,61.351803,61.79515,60.354794,60.24406,63.029324,62.07569,62.719746,62.416,60.378
2014-09-13,57.962166,57.92696,58.825745,58.27605,59.424328,57.776344,55.660378,59.372395,58.588165,59.7209,62.351,59.791
2014-09-14,56.080994,56.339886,57.526577,56.642483,56.456738,55.918186,52.900898,58.15377,56.94187,57.573795,62.748,59.012
2014-09-15,56.169083,57.453472,57.160496,58.110565,55.970333,57.19031,53.409046,58.55388,55.852276,57.53265,63.55,58.879
2014-09-16,57.753967,58.814205,59.07594,59.322945,57.935665,58.81517,54.731613,60.29754,58.27958,59.349407,64.522,59.03
2014-09-17,59.331406,60.684578,60.49215,60.605072,59.833416,60.052887,57.402264,61.815243,59.640575,60.90486,65.463,59.23
2014-09-18,61.18415,61.735016,61.791313,61.710106,60.702885,61.196365,60.360954,63.435047,61.581707,62.861282,66.235,59.474
2014-09-19,61.15341,62.777515,61.992874,62.079937,61.108246,62.06873,60.872612,63.29477,61.77249,63.36474,66.782,59.535
2014-09-20,61.361,61.791073,62.198334,61.644127,61.373123,61.598614,61.133335,63.18588,61.363426,63.388172,67.087,59.506
2014-09-21,61.110306,62.649567,62.542164,62.361824,60.949635,61.903,61.83608,63.648247,61.787346,63.540142,67.221,59.62
2014-09-22,62.535294,62.824047,63.13614,63.31757,61.58893,62.65008,62.57537,64.500046,62.77098,63.800327,67.311,59.809
2014-09-23,60.90061,63.202854,62.423405,63.8457,62.099968,62.95064,61.52171,64.26775,63.42713,64.07089,67.389,59.912
2014-09-24,62.998013,63.45294,62.605537,64.32864,62.25392,63.678074,61.031765,64.69974,63.985443,64.21495,67.418,59.944
2014-09-25,63.086094,65.71,63.42985,64.91888,61.453568,65.33409,61.499752,65.24624,64.22407,65.02375,67.353,60.014
2014-09-26,64.96569,65.89592,63.6674,64.81525,62.170174,65.91984,62.01752,65.3037,64.7362,64.480484,67.086,60.092
2014-09-27,65.04671,66.52087,64.64036,65.40397,63.27134,67.67716,62.43511,65.19335,66.27285,65.85229,66.503,60.159
2014-09-28,65.46478,64.38944,64.414795,63.983635,63.007732,65.582565,60.677345,64.635376,65.5275,65.44888,65.651,60.111
2014-09-29,62.85976,62.843212,62.78281,63.41282,60.794434,63.62139,59.72623,62.78585,63.547573,63.736492,64.709,60.012
2014-09-30,59.870724,59.60819,59.44833,59.8337,59.379093,59.83692,57.4846,61.11214,60.624706,60.433067,63.969,59.975
2014-10-01,56.093315,57.126877,56.434986,57.242775,57.64386,57.536293,55.328392,57.641632,57.34429,57.23083,63.721,59.804
2014-10-02,55.405098,55.05088,55.43813,56.26564,56.642532,54.813416,54.279514,57.099617,55.754616,56.162987,64.158,59.629
2014-10-03,54.661957,55.65339,54.879192,56.61049,56.052044,55.64592,55.460342,56.40522,55.41735,55.32963,65.16,59.636
