Y,M,D,h,m,s,Hs,Tp,Dir
2006,3,14,21,0,0,1.367,10.373,61.714
2006,3,15,0,0,0,1.48,10.954,61.877
2006,3,15,3,0,0,1.575,11.227,60.65
2006,3,15,6,0,0,1.634,11.398,61.024
2006,3,15,9,0,0,1.665,11.55,61.453
2006,3,15,12,0,0,1.675,11.633,61.848
2006,3,15,15,0,0,1.649,11.608,62.158
2006,3,15,18,0,0,1.588,11.502,62.393
2006,3,15,21,0,0,1.505,11.347,62.636
2006,3,16,0,0,0,1.415,11.116,62.914
2006,3,16,3,0,0,1.322,10.813,64.296
2006,3,16,6,0,0,1.218,10.642,64.491
2006,3,16,9,0,0,1.122,10.51,64.913
2006,3,16,12,0,0,1.037,10.397,65.299
2006,3,16,15,0,0,0.967,10.277,65.629
2006,3,16,18,0,0,0.927,10.11,65.963
2006,3,16,21,0,0,0.901,9.935,66.112
2006,3,17,0,0,0,0.88,9.812,66.273
2006,3,17,3,0,0,0.855,9.708,66.417
2006,3,17,6,0,0,0.826,9.61,66.563
2006,3,17,9,0,0,0.797,9.513,66.708
2006,3,17,12,0,0,0.773,9.417,66.837
2006,3,17,15,0,0,0.752,9.328,66.9
2006,3,17,18,0,0,0.736,9.236,66.862
2006,3,17,21,0,0,0.703,9.151,66.406
2006,3,18,0,0,0,0.665,9.095,66.578
2006,3,18,3,0,0,0.636,9.091,66.559
2006,3,18,6,0,0,0.614,9.147,66.347
2006,3,18,9,0,0,0.598,9.555,63.364
2006,3,18,12,0,0,0.599,10.323,57.877
2006,3,18,15,0,0,0.63,10.497,57.057
2006,3,18,18,0,0,0.663,10.592,56.296
2006,3,18,21,0,0,0.72,10.662,55.654
2006,3,19,0,0,0,0.695,10.675,55.309
2006,3,19,3,0,0,0.66,10.675,55.003
2006,3,19,6,0,0,0.626,10.655,54.855
2006,3,19,9,0,0,0.601,10.597,54.796
2006,3,19,12,0,0,0.583,10.527,54.733
2006,3,19,15,0,0,0.596,10.455,54.641
2006,3,19,18,0,0,0.61,10.395,54.493
2006,3,19,21,0,0,0.571,10.353,54.328
2006,3,20,0,0,0,0.551,10.315,54.161
2006,3,20,3,0,0,0.544,10.277,54.022
2006,3,20,6,0,0,0.539,10.237,53.929
2006,3,20,9,0,0,0.536,10.177,53.874
2006,3,20,12,0,0,0.536,10.062,54.322
2006,3,20,15,0,0,0.539,9.94,54.146
2006,3,20,18,0,0,0.557,9.839,53.961
2006,3,20,21,0,0,0.592,9.768,53.755
2006,3,21,0,0,0,0.609,9.723,53.605
2006,3,21,3,0,0,0.618,9.705,53.484
2006,3,21,6,0,0,0.621,9.703,53.464
2006,3,21,9,0,0,0.619,9.711,53.572
2006,3,21,12,0,0,0.616,9.721,53.801
2006,3,21,15,0,0,0.619,9.721,54.143
2006,3,21,18,0,0,0.661,9.704,54.511
2006,3,21,21,0,0,0.684,9.686,54.942
2006,3,22,0,0,0,0.697,9.649,55.327
2006,3,22,3,0,0,0.706,9.59,55.657
2006,3,22,6,0,0,0.711,9.501,55.986
2006,3,22,9,0,0,0.72,9.365,56.165
2006,3,22,12,0,0,0.74,8.956,55.731
2006,3,22,15,0,0,0.77,7.729,55.947
2006,3,22,18,0,0,0.814,7.645,56.224
2006,3,22,21,0,0,0.857,7.632,55.92
2006,3,23,0,0,0,0.935,7.634,55.25
2006,3,23,3,0,0,1.023,7.73,54.431
2006,3,23,6,0,0,1.157,8.107,53.659
2006,3,23,9,0,0,1.266,8.518,52.325
2006,3,23,12,0,0,1.335,8.927,52.404
2006,3,23,15,0,0,1.401,9.337,51.866
2006,3,23,18,0,0,1.453,9.538,53.216
2006,3,23,21,0,0,1.474,9.653,54.55
2006,3,24,0,0,0,1.472,9.717,55.801
2006,3,24,3,0,0,1.455,9.779,57
2006,3,24,6,0,0,1.439,9.901,58.163
2006,3,24,9,0,0,1.428,10.152,61.327
2006,3,24,12,0,0,1.403,10.545,62.447
2006,3,24,15,0,0,1.353,10.722,63.062
2006,3,24,18,0,0,1.284,10.675,63.306
2006,3,24,21,0,0,1.211,10.553,63.156
2006,3,25,0,0,0,1.127,10.392,62.78
2006,3,25,3,0,0,1.041,10.183,62.256
2006,3,25,6,0,0,0.965,9.935,61.302
2006,3,25,9,0,0,0.908,9.748,60.926
2006,3,25,12,0,0,0.857,9.624,60.582
2006,3,25,15,0,0,0.761,9.527,59.996
2006,3,25,18,0,0,0.749,9.428,59.544
2006,3,25,21,0,0,0.833,9.34,59.264
2006,3,26,0,0,0,0.795,9.222,59.504
2006,3,26,3,0,0,0.811,9.095,59.787
2006,3,26,6,0,0,1.236,7.212,65.391
2006,3,26,9,0,0,1.443,7.313,67.057
2006,3,26,12,0,0,1.556,7.738,65.77
2006,3,26,15,0,0,1.714,7.706,68.873
2006,3,26,18,0,0,1.88,7.798,65.295
2006,3,26,21,0,0,1.858,7.848,63.148
2006,3,27,0,0,0,2.075,7.861,60.169
2006,3,27,3,0,0,2.238,8.057,56.34
2006,3,27,6,0,0,2.421,8.398,53.138
2006,3,27,9,0,0,2.478,8.683,51.377
2006,3,27,12,0,0,2.316,8.912,52.925
2006,3,27,15,0,0,2.031,9.074,54.352
2006,3,27,18,0,0,1.941,9.06,55.37
2006,3,27,21,0,0,2.028,8.896,55.724
2006,3,28,0,0,0,1.867,8.788,56.096
2006,3,28,3,0,0,1.677,8.783,56.451
2006,3,28,6,0,0,1.662,8.772,56.679
2006,3,28,9,0,0,1.653,8.72,56.504
2006,3,28,12,0,0,1.426,8.704,56.485
2006,3,28,15,0,0,1.298,8.692,56.652
2006,3,28,18,0,0,1.218,8.697,57.068
2006,3,28,21,0,0,1.143,8.698,57.663
2006,3,29,0,0,0,1.079,8.707,58.392
2006,3,29,3,0,0,1.027,8.725,59.206
2006,3,29,6,0,0,0.985,8.741,60.125
2006,3,29,9,0,0,0.937,8.75,60.986
2006,3,29,12,0,0,0.884,8.735,61.76
2006,3,29,15,0,0,0.82,8.701,62.461
2006,3,29,18,0,0,0.764,8.652,62.923
2006,3,29,21,0,0,0.853,8.599,62.674
2006,3,30,0,0,0,0.754,8.621,62.072
2006,3,30,3,0,0,0.686,8.714,61.638
2006,3,30,6,0,0,0.626,8.816,61.17
2006,3,30,9,0,0,0.558,8.924,60.941
2006,3,30,12,0,0,0.508,9.024,61.709
2006,3,30,15,0,0,0.462,10.173,57.355
2006,3,30,18,0,0,0.437,10.293,57.213
2006,3,30,21,0,0,0.426,10.315,57.051
2006,3,31,0,0,0,0.422,10.287,56.86
2006,3,31,3,0,0,0.421,10.237,56.614
2006,3,31,6,0,0,0.424,10.187,56.304
2006,3,31,9,0,0,0.431,10.147,55.959
2006,3,31,12,0,0,0.426,10.105,55.931
2006,3,31,15,0,0,0.498,10.028,58.707
2006,3,31,18,0,0,0.514,9.998,58.123
2006,3,31,21,0,0,0.496,10.03,57.629
2006,4,1,0,0,0,0.483,10.022,57.228
2006,4,1,3,0,0,0.482,9.993,56.823
2006,4,1,6,0,0,0.486,9.949,56.741
2006,4,1,9,0,0,0.488,9.908,56.804
2006,4,1,12,0,0,0.487,9.862,56.978
2006,4,1,15,0,0,0.481,9.807,57.153
2006,4,1,18,0,0,0.498,9.754,57.308
2006,4,1,21,0,0,0.523,9.709,57.317
2006,4,2,0,0,0,0.564,9.679,57.213
2006,4,2,3,0,0,0.599,9.658,57.07
2006,4,2,6,0,0,0.617,9.646,56.92
2006,4,2,9,0,0,0.768,5.286,35.511
2006,4,2,12,0,0,1.036,4.935,46.952
2006,4,2,15,0,0,1.46,5.652,53.914
2006,4,2,18,0,0,1.236,6.106,53.309
2006,4,2,21,0,0,1.046,6.406,55.391
2006,4,3,0,0,0,0.92,6.489,53.739
2006,4,3,3,0,0,0.823,6.483,51.522
2006,4,3,6,0,0,0.759,6.43,48.652
2006,4,3,9,0,0,0.691,6.362,50.266
2006,4,3,12,0,0,0.646,6.378,48.953
2006,4,3,15,0,0,0.707,6.903,45.31
2006,4,3,18,0,0,0.695,6.909,44.9
2006,4,3,21,0,0,0.66,6.838,46.257
2006,4,4,0,0,0,0.624,6.66,44.723
2006,4,4,3,0,0,0.605,6.517,42.539
2006,4,4,6,0,0,0.639,6.335,38.391
2006,4,4,9,0,0,0.599,6.791,35.194
2006,4,4,12,0,0,0.569,6.966,32.675
2006,4,4,15,0,0,0.604,6.972,30.844
2006,4,4,18,0,0,0.543,5.667,22.143
2006,4,4,21,0,0,0.443,11.31,46.233
2006,4,5,0,0,0,0.42,11.26,46.209
2006,4,5,3,0,0,0.366,11.2,46.325
2006,4,5,6,0,0,0.325,11.11,46.433
2006,4,5,9,0,0,0.312,10.868,48.518
2006,4,5,12,0,0,0.288,10.688,48.52
2006,4,5,15,0,0,0.257,10.548,48.585
2006,4,5,18,0,0,0.288,10.42,48.714
2006,4,5,21,0,0,0.347,10.31,49.112
2006,4,6,0,0,0,0.311,10.182,49.413
2006,4,6,3,0,0,0.285,10.035,51.445
2006,4,6,6,0,0,0.281,9.931,51.46
2006,4,6,9,0,0,0.283,9.823,51.665
2006,4,6,12,0,0,0.288,9.716,51.752
2006,4,6,15,0,0,0.297,9.622,52.065
2006,4,6,18,0,0,0.308,9.553,52.417
2006,4,6,21,0,0,0.423,9.536,52.761
2006,4,7,0,0,0,0.648,4.823,28.425
2006,4,7,3,0,0,0.741,5.017,32.371
2006,4,7,6,0,0,1.088,5.427,35.313
2006,4,7,9,0,0,0.926,5.543,36.017
2006,4,7,12,0,0,0.777,5.627,37.349
2006,4,7,15,0,0,0.687,5.952,37.807
2006,4,7,18,0,0,0.594,7.005,39.385
2006,4,7,21,0,0,0.576,9.375,48.775
2006,4,8,0,0,0,0.615,7.127,38.96
2006,4,8,3,0,0,0.699,7.23,35.635
2006,4,8,6,0,0,0.697,5.605,24.065
2006,4,8,9,0,0,0.581,8.916,42.208
2006,4,8,12,0,0,0.557,11.492,47.494
2006,4,8,15,0,0,0.55,11.492,47.521
2006,4,8,18,0,0,0.634,5.737,26.319
2006,4,8,21,0,0,0.797,5.042,26.159
2006,4,9,0,0,0,0.852,5.365,25.727
2006,4,9,3,0,0,0.791,5.558,27.578
2006,4,9,6,0,0,0.746,5.621,27.076
2006,4,9,9,0,0,0.735,7.057,28.997
2006,4,9,12,0,0,0.909,6.709,26.231
2006,4,9,15,0,0,0.867,6.918,29.313
2006,4,9,18,0,0,0.786,7.644,31.534
2006,4,9,21,0,0,0.719,7.921,31.477
2006,4,10,0,0,0,0.758,6.498,27.447
2006,4,10,3,0,0,0.766,6.779,27.29
2006,4,10,6,0,0,0.934,5.541,25.857
2006,4,10,9,0,0,0.946,6.188,25.934
2006,4,10,12,0,0,0.866,8.736,36.748
2006,4,10,15,0,0,0.675,9.369,38.785
2006,4,10,18,0,0,0.508,9.608,39.002
2006,4,10,21,0,0,0.403,20.13,48.809
2006,4,11,0,0,0,0.338,20.062,48.857
2006,4,11,3,0,0,0.33,19.942,49.179
2006,4,11,6,0,0,0.355,19.507,49.446
2006,4,11,9,0,0,0.353,18.635,47.722
2006,4,11,12,0,0,0.345,18.393,47.909
2006,4,11,15,0,0,0.324,18.272,48.176
2006,4,11,18,0,0,0.294,18.093,48.435
2006,4,11,21,0,0,0.291,17.648,48.66
2006,4,12,0,0,0,0.318,16.975,46.965
2006,4,12,3,0,0,0.336,16.802,47.217
2006,4,12,6,0,0,0.3,16.722,47.532
2006,4,12,9,0,0,0.276,16.642,47.801
2006,4,12,12,0,0,0.295,16.513,48.196
2006,4,12,15,0,0,0.33,16.15,48.802
2006,4,12,18,0,0,0.325,15.658,46.746
2006,4,12,21,0,0,0.296,15.425,46.946
2006,4,13,0,0,0,0.327,15.315,47.248
2006,4,13,3,0,0,0.346,15.243,47.662
2006,4,13,6,0,0,0.286,15.175,48.184
2006,4,13,9,0,0,0.241,15.085,48.897
2006,4,13,12,0,0,0.232,14.937,49.569
2006,4,13,15,0,0,0.238,14.632,49.84
2006,4,13,18,0,0,0.243,14.261,47.656
2006,4,13,21,0,0,0.247,14.138,47.798
2006,4,14,0,0,0,0.257,14.047,47.796
2006,4,14,3,0,0,0.258,13.957,47.804
2006,4,14,6,0,0,0.261,13.887,48.08
2006,4,14,9,0,0,0.294,13.805,48.415
2006,4,14,12,0,0,0.304,9.388,49.47
2006,4,14,15,0,0,0.278,9.339,49.714
2006,4,14,18,0,0,0.281,9.304,49.796
2006,4,14,21,0,0,0.287,9.266,49.843
2006,4,15,0,0,0,0.291,9.218,49.398
2006,4,15,3,0,0,0.342,9.077,49.389
2006,4,15,6,0,0,0.349,9.011,49.561
2006,4,15,9,0,0,0.368,8.983,49.694
2006,4,15,12,0,0,0.397,8.965,49.699
2006,4,15,15,0,0,0.394,8.978,49.572
2006,4,15,18,0,0,0.399,9.012,49.444
2006,4,15,21,0,0,0.399,9.244,49.476
2006,4,16,0,0,0,0.426,10.363,50.179
2006,4,16,3,0,0,0.476,10.361,50.398
2006,4,16,6,0,0,0.481,10.368,50.668
2006,4,16,9,0,0,0.46,10.338,50.84
2006,4,16,12,0,0,0.456,10.298,50.949
2006,4,16,15,0,0,0.496,10.21,50.945
2006,4,16,18,0,0,0.59,5.129,53.483
2006,4,16,21,0,0,0.639,5.275,51.873
2006,4,17,0,0,0,0.622,5.407,54.374
2006,4,17,3,0,0,0.604,5.56,53.612
2006,4,17,6,0,0,0.614,4.973,54.856
2006,4,17,9,0,0,0.663,5.146,54.002
2006,4,17,12,0,0,0.77,5.29,52.791
2006,4,17,15,0,0,0.843,5.354,52.226
2006,4,17,18,0,0,0.882,5.496,50.36
2006,4,17,21,0,0,0.94,5.484,48.073
2006,4,18,0,0,0,1.001,5.51,46.301
2006,4,18,3,0,0,0.93,6.006,45.01
2006,4,18,6,0,0,0.944,6.371,45.286
2006,4,18,9,0,0,1.03,6.476,46.364
2006,4,18,12,0,0,1.179,6.064,47.699
2006,4,18,15,0,0,1.252,6.023,47.468
2006,4,18,18,0,0,1.242,6.073,45.929
2006,4,18,21,0,0,1.068,6.372,45.209
2006,4,19,0,0,0,1.003,6.551,46.955
2006,4,19,3,0,0,0.96,6.641,47.499
2006,4,19,6,0,0,0.938,6.985,48.682
2006,4,19,9,0,0,0.936,7.978,50.529
2006,4,19,12,0,0,0.945,8.236,51.01
2006,4,19,15,0,0,0.957,8.335,51.477
2006,4,19,18,0,0,0.966,8.454,51.375
2006,4,19,21,0,0,0.974,8.526,51.593
2006,4,20,0,0,0,0.98,8.567,51.767
2006,4,20,3,0,0,0.985,8.585,51.912
2006,4,20,6,0,0,0.989,8.604,52.012
2006,4,20,9,0,0,0.993,8.666,52.084
2006,4,20,12,0,0,0.996,8.825,52.174
2006,4,20,15,0,0,0.996,9.077,52.359
2006,4,20,18,0,0,0.999,9.271,52.626
2006,4,20,21,0,0,1.005,9.315,53.03
2006,4,21,0,0,0,1.003,9.319,53.434
2006,4,21,3,0,0,0.994,9.313,53.884
2006,4,21,6,0,0,0.987,9.334,54.371
2006,4,21,9,0,0,0.983,9.403,54.85
2006,4,21,12,0,0,0.986,9.511,55.242
2006,4,21,15,0,0,0.997,9.619,55.468
2006,4,21,18,0,0,1.027,9.7,55.508
2006,4,21,21,0,0,1.065,9.775,55.454
2006,4,22,0,0,0,1.099,9.891,55.446
2006,4,22,3,0,0,1.127,10.09,55.546
2006,4,22,6,0,0,1.175,10.295,55.189
2006,4,22,9,0,0,1.241,10.531,55.754
2006,4,22,12,0,0,1.317,10.803,56.26
2006,4,22,15,0,0,1.401,11.05,56.497
2006,4,22,18,0,0,1.513,11.128,55.902
2006,4,22,21,0,0,1.69,11.13,55.865
2006,4,23,0,0,0,1.734,11.15,55.75
2006,4,23,3,0,0,1.75,11.18,55.578
2006,4,23,6,0,0,1.763,11.285,55.347
2006,4,23,9,0,0,1.806,11.488,55.142
2006,4,23,12,0,0,1.939,11.78,55.001
2006,4,23,15,0,0,2.029,12.153,54.188
2006,4,23,18,0,0,2.15,12.424,54.253
2006,4,23,21,0,0,2.298,12.745,54.478
2006,4,24,0,0,0,2.458,13.082,54.677
2006,4,24,3,0,0,2.652,13.35,54.016
2006,4,24,6,0,0,2.756,13.489,53.992
2006,4,24,9,0,0,2.851,13.61,54.071
2006,4,24,12,0,0,2.939,13.668,54.108
2006,4,24,15,0,0,3.011,13.647,54.194
2006,4,24,18,0,0,3.057,13.583,54.41
2006,4,24,21,0,0,3.174,13.543,54.762
2006,4,25,0,0,0,3.259,13.53,55.137
2006,4,25,3,0,0,3.266,13.502,55.556
2006,4,25,6,0,0,3.478,13.391,55.978
2006,4,25,9,0,0,3.347,13.184,56.475
2006,4,25,12,0,0,3.144,13.059,56.971
2006,4,25,15,0,0,2.968,13.078,57.491
2006,4,25,18,0,0,2.837,13.083,57.987
2006,4,25,21,0,0,2.74,13.053,58.502
2006,4,26,0,0,0,2.66,13.033,59.037
2006,4,26,3,0,0,2.586,13.03,59.58
2006,4,26,6,0,0,2.502,13.01,60.106
2006,4,26,9,0,0,2.401,12.945,60.605
2006,4,26,12,0,0,2.294,12.836,61.019
2006,4,26,15,0,0,2.205,12.726,61.334
2006,4,26,18,0,0,2.115,12.653,61.55
2006,4,26,21,0,0,2.028,12.591,61.715
2006,4,27,0,0,0,1.955,12.531,61.866
2006,4,27,3,0,0,1.864,12.435,62.016
2006,4,27,6,0,0,1.769,12.281,62.14
2006,4,27,9,0,0,1.683,11.951,62.619
2006,4,27,12,0,0,1.61,11.701,62.632
2006,4,27,15,0,0,1.573,11.538,62.598
2006,4,27,18,0,0,1.586,11.413,62.541
2006,4,27,21,0,0,1.554,11.277,62.507
2006,4,28,0,0,0,1.487,11.091,62.644
2006,4,28,3,0,0,1.422,10.843,62.677
2006,4,28,6,0,0,1.408,10.656,62.618
2006,4,28,9,0,0,1.409,10.457,62.429
2006,4,28,12,0,0,1.353,10.323,62.411
2006,4,28,15,0,0,1.263,10.232,62.551
2006,4,28,18,0,0,1.182,10.152,62.822
2006,4,28,21,0,0,1.131,9.995,63.044
2006,4,29,0,0,0,1.092,9.873,63.177
2006,4,29,3,0,0,1.063,9.794,63.326
2006,4,29,6,0,0,1.051,9.749,63.536
2006,4,29,9,0,0,1.033,9.729,63.874
2006,4,29,12,0,0,1.016,9.722,64.203
2006,4,29,15,0,0,0.993,9.715,64.438
2006,4,29,18,0,0,0.965,9.7,64.5
2006,4,29,21,0,0,0.929,9.675,64.369
2006,4,30,0,0,0,0.895,9.654,64.136
2006,4,30,3,0,0,0.863,9.662,63.864
2006,4,30,6,0,0,0.838,9.71,63.664
2006,4,30,9,0,0,0.82,9.788,63.471
2006,4,30,12,0,0,0.811,9.837,63.647
2006,4,30,15,0,0,0.803,9.882,63.924
2006,4,30,18,0,0,0.796,9.941,64.201
2006,4,30,21,0,0,0.799,10.025,64.397
2006,5,1,0,0,0,0.792,10.131,64.716
2006,5,1,3,0,0,0.788,10.22,64.701
2006,5,1,6,0,0,0.763,10.298,64.741
2006,5,1,9,0,0,0.719,10.347,64.856
2006,5,1,12,0,0,0.681,10.368,64.959
2006,5,1,15,0,0,0.64,10.36,65.016
2006,5,1,18,0,0,0.608,10.323,65.138
2006,5,1,21,0,0,0.592,10.271,65.305
2006,5,2,0,0,0,0.582,10.251,65.471
2006,5,2,3,0,0,0.577,10.321,65.61
2006,5,2,6,0,0,0.581,11.155,65.862
2006,5,2,9,0,0,0.597,11.472,65.969
2006,5,2,12,0,0,0.613,11.58,65.986
2006,5,2,15,0,0,0.661,11.61,65.927
2006,5,2,18,0,0,0.747,11.65,65.937
2006,5,2,21,0,0,0.845,11.64,65.787
2006,5,3,0,0,0,0.898,6.922,60.595
2006,5,3,3,0,0,0.956,6.545,60.019
2006,5,3,6,0,0,1.002,6.839,56.33
2006,5,3,9,0,0,0.996,7.072,55.835
2006,5,3,12,0,0,0.959,7.227,53.504
2006,5,3,15,0,0,0.916,7.322,52.579
2006,5,3,18,0,0,0.859,7.344,52.286
2006,5,3,21,0,0,0.78,7.308,51.832
2006,5,4,0,0,0,0.703,7.83,52.309
2006,5,4,3,0,0,0.649,10.671,61.779
2006,5,4,6,0,0,0.613,10.58,61.694
2006,5,4,9,0,0,0.589,10.508,61.57
2006,5,4,12,0,0,0.572,10.427,61.438
2006,5,4,15,0,0,0.561,10.33,61.333
2006,5,4,18,0,0,0.556,10.232,61.1
2006,5,4,21,0,0,0.555,10.08,59.041
2006,5,5,0,0,0,0.555,9.951,58.37
2006,5,5,3,0,0,0.56,9.883,57.875
2006,5,5,6,0,0,0.692,9.868,57.324
2006,5,5,9,0,0,0.636,10.31,56.736
2006,5,5,12,0,0,0.531,12.203,54.393
2006,5,5,15,0,0,0.47,11.539,54.605
2006,5,5,18,0,0,0.443,11.351,54.798
2006,5,5,21,0,0,0.43,11.29,54.907
2006,5,6,0,0,0,0.418,11.277,54.863
2006,5,6,3,0,0,0.427,11.245,54.768
2006,5,6,6,0,0,0.437,11.215,54.723
2006,5,6,9,0,0,0.418,11.175,54.663
2006,5,6,12,0,0,0.378,11.243,54.617
2006,5,6,15,0,0,0.356,11.333,54.431
2006,5,6,18,0,0,0.321,11.312,54.881
2006,5,6,21,0,0,0.345,11.272,54.846
2006,5,7,0,0,0,0.299,11.133,54.123
2006,5,7,3,0,0,0.313,10.857,54.427
2006,5,7,6,0,0,0.289,10.668,54.22
2006,5,7,9,0,0,0.281,10.558,54.23
2006,5,7,12,0,0,0.319,10.465,54.322
2006,5,7,15,0,0,0.297,10.377,54.528
2006,5,7,18,0,0,0.304,10.318,54.975
2006,5,7,21,0,0,0.361,10.318,55.699
2006,5,8,0,0,0,0.454,10.3,56.611
2006,5,8,3,0,0,0.416,10.32,57.961
2006,5,8,6,0,0,0.445,10.3,59.127
2006,5,8,9,0,0,0.456,10.22,59.815
2006,5,8,12,0,0,0.463,10.1,59.474
2006,5,8,15,0,0,0.435,9.886,59.628
2006,5,8,18,0,0,0.418,9.749,59.621
2006,5,8,21,0,0,0.418,9.654,59.466
2006,5,9,0,0,0,0.426,9.599,59.107
2006,5,9,3,0,0,0.45,9.58,58.625
2006,5,9,6,0,0,0.488,9.603,58.343
2006,5,9,9,0,0,0.601,9.634,58.32
2006,5,9,12,0,0,0.745,5.452,52.075
2006,5,9,15,0,0,0.745,5.716,51.882
2006,5,9,18,0,0,0.692,5.827,49.467
2006,5,9,21,0,0,0.663,5.9,47.484
2006,5,10,0,0,0,0.641,9.679,58.456
2006,5,10,3,0,0,0.623,9.647,58.414
2006,5,10,6,0,0,0.608,9.602,58.449
2006,5,10,9,0,0,0.577,9.561,58.397
2006,5,10,12,0,0,0.532,9.514,58.353
2006,5,10,15,0,0,0.495,9.459,58.143
2006,5,10,18,0,0,0.471,9.438,57.606
2006,5,10,21,0,0,0.435,9.462,57.516
2006,5,11,0,0,0,0.39,9.475,57.702
2006,5,11,3,0,0,0.368,9.482,57.676
2006,5,11,6,0,0,0.414,9.474,57.714
2006,5,11,9,0,0,0.714,5.38,24.938
2006,5,11,12,0,0,1.115,6.073,28.812
2006,5,11,15,0,0,0.883,7.803,38.194
2006,5,11,18,0,0,0.601,8.76,42.785
2006,5,11,21,0,0,0.434,9.116,47.143
2006,5,12,0,0,0,0.363,9.389,54.479
2006,5,12,3,0,0,0.423,9.54,56.388
2006,5,12,6,0,0,0.56,5.684,23.931
2006,5,12,9,0,0,0.64,5.744,22.846
2006,5,12,12,0,0,0.68,6.179,23.177
2006,5,12,15,0,0,0.526,9.426,39.867
2006,5,12,18,0,0,0.4,9.696,40.648
2006,5,12,21,0,0,0.33,9.92,45.742
2006,5,13,0,0,0,0.278,10.328,57.216
2006,5,13,3,0,0,0.33,10.351,61.215
2006,5,13,6,0,0,0.285,10.245,63.538
2006,5,13,9,0,0,0.238,10.113,63.252
2006,5,13,12,0,0,0.219,9.964,63.568
2006,5,13,15,0,0,0.225,9.802,63.635
2006,5,13,18,0,0,0.235,9.658,63.551
2006,5,13,21,0,0,0.243,9.555,63.572
2006,5,14,0,0,0,0.255,9.476,63.607
2006,5,14,3,0,0,0.273,9.448,63.44
2006,5,14,6,0,0,0.303,14.125,59.072
2006,5,14,9,0,0,0.347,14.911,65.865
2006,5,14,12,0,0,0.395,14.703,66.918
2006,5,14,15,0,0,0.511,14.278,66.093
2006,5,14,18,0,0,0.817,13.855,66.122
2006,5,14,21,0,0,1.027,7.966,35.246
2006,5,15,0,0,0,0.878,8.748,38.267
2006,5,15,3,0,0,0.632,13.115,66.189
2006,5,15,6,0,0,0.515,12.882,64.316
2006,5,15,9,0,0,0.428,12.722,63.248
2006,5,15,12,0,0,0.418,12.652,62.649
2006,5,15,15,0,0,0.449,12.583,61.294
2006,5,15,18,0,0,0.368,12.473,63.58
2006,5,15,21,0,0,0.374,12.392,63.411
2006,5,16,0,0,0,0.382,12.373,62.839
2006,5,16,3,0,0,0.342,12.313,62.443
2006,5,16,6,0,0,0.294,12.103,62.255
2006,5,16,9,0,0,0.285,11.822,61.105
2006,5,16,12,0,0,0.295,11.682,59.69
2006,5,16,15,0,0,0.28,11.592,57.971
2006,5,16,18,0,0,0.26,11.502,57.199
2006,5,16,21,0,0,0.303,11.422,56.144
2006,5,17,0,0,0,0.271,11.322,55.457
2006,5,17,3,0,0,0.218,11.223,55.227
2006,5,17,6,0,0,0.206,11.203,55.242
2006,5,17,9,0,0,0.178,11.125,55.335
2006,5,17,12,0,0,0.162,10.958,55.088
2006,5,17,15,0,0,0.162,10.797,55.147
2006,5,17,18,0,0,0.167,10.767,55.487
2006,5,17,21,0,0,0.176,10.757,55.769
2006,5,18,0,0,0,0.193,10.737,55.981
2006,5,18,3,0,0,0.203,10.718,56.478
2006,5,18,6,0,0,0.212,10.701,57.085
2006,5,18,9,0,0,0.221,10.716,58
2006,5,18,12,0,0,0.23,10.721,58.794
2006,5,18,15,0,0,0.238,10.733,59.852
2006,5,18,18,0,0,0.247,10.705,60.624
2006,5,18,21,0,0,0.256,10.673,61.197
2006,5,19,0,0,0,0.265,10.65,61.712
2006,5,19,3,0,0,0.269,10.62,62.113
2006,5,19,6,0,0,0.269,10.568,62.45
2006,5,19,9,0,0,0.278,10.517,62.685
2006,5,19,12,0,0,0.347,10.463,62.92
2006,5,19,15,0,0,0.327,10.393,63.047
2006,5,19,18,0,0,0.399,10.323,62.864
2006,5,19,21,0,0,0.619,5.07,75.767
2006,5,20,0,0,0,0.72,4.803,76.774
2006,5,20,3,0,0,0.735,5.479,71.014
2006,5,20,6,0,0,0.798,6.058,69.689
2006,5,20,9,0,0,0.847,6.53,67.97
2006,5,20,12,0,0,0.798,6.507,68.646
2006,5,20,15,0,0,0.71,6.052,70.743
2006,5,20,18,0,0,0.712,5.441,69.355
2006,5,20,21,0,0,0.7,5.105,65.292
2006,5,21,0,0,0,0.656,5.017,64.325
2006,5,21,3,0,0,0.657,4.87,64.188
2006,5,21,6,0,0,0.799,4.868,62.224
2006,5,21,9,0,0,0.782,4.998,59.727
2006,5,21,12,0,0,0.685,5.158,58.982
2006,5,21,15,0,0,0.66,5.378,61.09
2006,5,21,18,0,0,0.701,5.558,59.285
2006,5,21,21,0,0,0.78,5.694,57.493
2006,5,22,0,0,0,0.857,5.8,55.367
2006,5,22,3,0,0,0.982,5.811,52.637
2006,5,22,6,0,0,1.08,5.935,53.201
2006,5,22,9,0,0,1.053,6.075,51.351
2006,5,22,12,0,0,1.053,6.143,50.113
2006,5,22,15,0,0,1.117,6.167,49.112
2006,5,22,18,0,0,1.272,6.319,48.673
2006,5,22,21,0,0,1.308,6.512,47.073
2006,5,23,0,0,0,1.319,6.543,45.093
2006,5,23,3,0,0,1.283,6.598,43.853
2006,5,23,6,0,0,1.31,6.628,43.054
2006,5,23,9,0,0,1.31,6.677,43.4
2006,5,23,12,0,0,1.334,6.748,44.435
2006,5,23,15,0,0,1.312,6.834,45.542
